"","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0038613",8.1832996764166e-08,1.66450002696597e-06,"protein_coding","Vha100-4"
"FBgn0038617",0.0224221290486376,0.083290799106613,"protein_coding","Wdr37"
"FBgn0038649",0.000410267907926357,0.00321213723150279,"protein_coding","CG7718"
"FBgn0038652",5.90440662118098e-12,2.37742740073267e-10,"protein_coding","CG7720"
"FBgn0038658",9.84467504575129e-17,6.26565931137655e-15,"protein_coding","CG14292"
"FBgn0038678",1.74706320555769e-06,2.7356791306074e-05,"protein_coding","mRpL55"
"FBgn0038679",8.97617683543207e-05,0.00088905606909174,"protein_coding","CG6040"
"FBgn0038682",1.89437840668089e-26,2.36557506100088e-24,"protein_coding","CG5835"
"FBgn0038683",0.000102247834926906,0.000989867410749685,"protein_coding","CG11779"
"FBgn0038701",3.22073144773717e-16,1.99827142968095e-14,"protein_coding","CG18493"
"FBgn0038702",2.58736593813512e-10,8.28713148691654e-09,"protein_coding","CG3739"
"FBgn0038717",0.00836051862414923,0.039493380416385,"protein_coding","CG17751"
"FBgn0038718",0.000160343049552016,0.00145652318953097,"protein_coding","CG17752"
"FBgn0038719",3.48549115687104e-06,5.13199556157207e-05,"protein_coding","CG16727"
"FBgn0038720",1.16292899653885e-07,2.31763526279915e-06,"protein_coding","CG6231"
"FBgn0038721",1.86821745621659e-06,2.90235672528766e-05,"protein_coding","subdued"
"FBgn0038725",0.00166735106337845,0.0105303573881104,"protein_coding","CG6184"
"FBgn0038730",1.54664982392947e-06,2.45300651335437e-05,"protein_coding","CG6300"
"FBgn0038731",2.05490497274635e-06,3.1674433681473e-05,"protein_coding","CG11659"
"FBgn0038733",7.53952650643221e-07,1.28458426573323e-05,"protein_coding","CG11407"
"FBgn0038739",3.23973163627712e-09,8.78020675600929e-08,"protein_coding","CG4686"
"FBgn0038740",1.25876185306306e-06,2.02903360791946e-05,"protein_coding","CG4562"
"FBgn0038750",0.000321616021798539,0.00263516781980282,"protein_coding","CG4465"
"FBgn0038753",7.89418368313795e-09,1.95668648327025e-07,"protein_coding","CG4459"
"FBgn0038755",0.00712723714868878,0.0346383389970977,"protein_coding","Hs6st"
"FBgn0038756",0.000486271250289371,0.00371289929110266,"protein_coding","CG4783"
"FBgn0038763",0.0226553783946896,0.0839261388898283,"protein_coding","PIG-L"
"FBgn0038783",0.000141806837245048,0.001309731448952,"protein_coding","CG4367"
"FBgn0038790",1.06170094208844e-06,1.73692865567204e-05,"protein_coding","MtnC"
"FBgn0038803",0.00378741132821182,0.020711093543686,"protein_coding","CG5191"
"FBgn0038805",0.000180466974125854,0.00161405865797965,"protein_coding","TFAM"
"FBgn0038820",0.0185717535696104,0.0723579577267799,"protein_coding","CG4000"
"FBgn0038832",2.99766298049472e-05,0.000339127813102987,"protein_coding","CG15695"
"FBgn0038834",0.00173465149536373,0.0108787902109111,"protein_coding","RpS30"
"FBgn0038842",0.000639509539788589,0.00469052907807764,"protein_coding","hdly"
"FBgn0038846",2.52810920366897e-05,0.000291693535604613,"protein_coding","CG5697"
"FBgn0038853",0.0120620543237633,0.0523967941173156,"protein_coding","RhoGAP93B"
"FBgn0038858",6.0964393301793e-07,1.05882700690526e-05,"protein_coding","CG5793"
"FBgn0038861",0.0198807738982024,0.0761348355964711,"protein_coding","CG7009"
"FBgn0038865",0.00247074628475991,0.0145082810114027,"protein_coding","cDIP"
"FBgn0038878",0.0179066977989674,0.0703222825584449,"protein_coding","CG3301"
"FBgn0038889",7.87440862409385e-05,0.000787041956197425,"protein_coding","Fancm"
"FBgn0038897",0.00478273477870352,0.0250588284815475,"protein_coding","CG5849"
"FBgn0038923",0.02261177362134,0.0838275636131224,"protein_coding","mRpL35"
"FBgn0038925",0.00618549305729081,0.0308492866583285,"protein_coding","Cchl"
"FBgn0038926",0.0143434593423743,0.059906107710636,"protein_coding","CG13409"
"FBgn0038928",0.000266190965283447,0.00224250544194808,"protein_coding","Fadd"
"FBgn0038930",0.0239355522831219,0.0874858181819182,"protein_coding","BomT3"
"FBgn0038938",0.00131263839097139,0.00864431089915405,"protein_coding","CG7084"
"FBgn0038947",8.82533867244947e-05,0.000876032142886487,"protein_coding","Sar1"
"FBgn0038961",8.2041444024768e-09,2.02334711326084e-07,"protein_coding","CG13850"
"FBgn0038964",0.00163271973596768,0.0103647234204126,"protein_coding","Nop56"
"FBgn0038973",6.39053378755138e-10,1.91038229739983e-08,"protein_coding","Pebp1"
"FBgn0038975",0.0134967711307994,0.0571440545945648,"protein_coding","Nrx-1"
"FBgn0038983",1.57153162079443e-05,0.000194032033030502,"protein_coding","CG5326"
"FBgn0038989",0.00901269723889051,0.0416051746661932,"protein_coding","CG6937"
"FBgn0039015",0.0234533866437334,0.0861063115892929,"protein_coding","Takl2"
"FBgn0039022",0.0212420593747955,0.0800125680535919,"protein_coding","Nepl13"
"FBgn0039024",0.0171027053202777,0.0678673322544405,"protein_coding","Nepl15"
"FBgn0039038",1.04649325665358e-05,0.000136737165256789,"protein_coding","CG6688"
"FBgn0039042",0.000247356524377435,0.00210038476971154,"protein_coding","CG13837"
"FBgn0039043",2.42236612395467e-07,4.45002640834503e-06,"protein_coding","CG17121"
"FBgn0039045",0.000166508121991305,0.00150697488389379,"protein_coding","CG17119"
"FBgn0039049",0.00069211984064551,0.00502683153705643,"protein_coding","CG6726"
"FBgn0039050",0.00574380625639016,0.0290577685739943,"protein_coding","CG17110"
"FBgn0039053",0.0042514077610884,0.0227811719517311,"protein_coding","CG6738"
"FBgn0039058",1.10930082517588e-06,1.80880208931572e-05,"protein_coding","VhaAC39-2"
"FBgn0039068",0.000237546607818786,0.00203243476681034,"protein_coding","CG13827"
"FBgn0039086",0.00043053687780642,0.00335220702412023,"protein_coding","Ugt303B1"
"FBgn0039087",5.65214812807712e-05,0.00059003641569821,"protein_coding","Ugt303B2"
"FBgn0039091",1.91918061674852e-05,0.000232277222465812,"protein_coding","CG10182"
"FBgn0039092",5.79361360106693e-31,9.85413761629746e-29,"protein_coding","CG16723"
"FBgn0039093",3.03661089553428e-06,4.51827548785002e-05,"protein_coding","CG10183"
"FBgn0039098",2.67837461992679e-05,0.00030759214930824,"protein_coding","GILT3"
"FBgn0039107",0.0128038336204191,0.0548934457476899,"protein_coding","CG10300"
"FBgn0039111",0.0189939922060575,0.0734041528640262,"protein_coding","PTPMT1"
"FBgn0039112",0.00239167263612512,0.0141310756360114,"protein_coding","SdhD"
"FBgn0039114",9.76837480405658e-07,1.61958012507594e-05,"protein_coding","Lsd-1"
"FBgn0039152",7.65766500047196e-05,0.000769275613336618,"protein_coding","Root"
"FBgn0039153",0.0017741710616151,0.0110843556192736,"protein_coding","GatB"
"FBgn0039154",7.14766782294726e-16,4.27343897414392e-14,"protein_coding","Npc2f"
"FBgn0039155",7.14017480104467e-05,0.000723180948791639,"protein_coding","Kal1"
"FBgn0039165",0.0217941128046915,0.0815935190961219,"protein_coding","CG6204"
"FBgn0039167",0.0107150992673786,0.0475717615988704,"protein_coding","CG17786"
"FBgn0039183",0.00103727041730147,0.00707164662521008,"protein_coding","Dis3"
"FBgn0039196",0.000124646257816145,0.00117443680358765,"protein_coding","CG17781"
"FBgn0039203",0.000183438676699957,0.00163618675013118,"protein_coding","CG13618"
"FBgn0039204",0.00294918643789191,0.016817181624164,"protein_coding","CG6607"
"FBgn0039207",0.00148010020959621,0.00953080193711919,"protein_coding","CG5789"
"FBgn0039223",0.00139909356093638,0.00908030130173515,"protein_coding","CG5805"
"FBgn0039241",0.028016130781073,0.0990606201273424,"protein_coding","CG11089"
"FBgn0039252",3.48100346744857e-06,5.13199556157207e-05,"protein_coding","CG11771"
"FBgn0039283",5.51214123278322e-11,1.97735539132387e-09,"protein_coding","danr"
"FBgn0039297",8.77767902437359e-06,0.000117174294418735,"protein_coding","CG11852"
"FBgn0039299",0.0175236141154361,0.0692312588100828,"protein_coding","CG11854"
"FBgn0039300",0.000215672872880757,0.00187125144324421,"protein_coding","RpS27"
"FBgn0039304",5.34322619559669e-05,0.000562917334013339,"protein_coding","CG10425"
"FBgn0039307",0.00190696895939786,0.0117429767693258,"pseudogene","CR13656"
"FBgn0039308",1.9798877080413e-08,4.57414338169262e-07,"protein_coding","CG11889"
"FBgn0039310",0.00948286789297307,0.0433824675972445,"protein_coding","CG11878"
"FBgn0039311",0.00260787983042967,0.0151244765004048,"protein_coding","CG10513"
"FBgn0039312",0.00715646902112488,0.0347262995048681,"protein_coding","CG10514"
"FBgn0039313",6.97747962710524e-06,9.56011618352683e-05,"protein_coding","CG11892"
"FBgn0039315",0.000901451695391691,0.00624495854988696,"protein_coding","CG13658"
"FBgn0039316",1.82622690285869e-74,1.38582526128469e-71,"protein_coding","CG11893"
"FBgn0039321",3.26376652161465e-07,5.9294763785872e-06,"protein_coding","CG10550"
"FBgn0039323",0.0155101106214524,0.0634884818591819,"protein_coding","CG10559"
"FBgn0039324",4.35114524731904e-06,6.22990535047929e-05,"protein_coding","CG10553"
"FBgn0039325",0.00368075759551386,0.0201950354169879,"protein_coding","CG10560"
"FBgn0039326",0.00312277430204737,0.0176236661840374,"protein_coding","CG10562"
"FBgn0039341",5.31666473918385e-05,0.000560950777027259,"protein_coding","CG5112"
"FBgn0039342",4.25368101341738e-08,9.22254136205769e-07,"protein_coding","CG5107"
"FBgn0039343",0.00161936619734343,0.0102998372255273,"protein_coding","CG5111"
"FBgn0039349",1.1580347542039e-05,0.000149724939059259,"protein_coding","Ssadh"
"FBgn0039356",0.0162051632283481,0.0654107754695801,"protein_coding","CG5039"
"FBgn0039357",0.000972160540693306,0.00666460301177169,"protein_coding","CG4743"
"FBgn0039358",1.83465521259712e-07,3.46058770024294e-06,"protein_coding","CG5028"
"FBgn0039359",0.00230377217204092,0.0136963857088463,"protein_coding","RpL27"
"FBgn0039360",1.11456077104645e-05,0.000144293202183376,"protein_coding","CLS"
"FBgn0039396",0.0132382677608956,0.0563397374724913,"protein_coding","CCAP-R"
"FBgn0039406",0.000169104802868911,0.00152488014652816,"protein_coding","RpL34a"
"FBgn0039407",0.00764148789613264,0.0365052194166337,"protein_coding","CG14544"
"FBgn0039417",0.000100247320166246,0.000977213254387366,"protein_coding","CG6073"
"FBgn0039419",0.0047882302775182,0.0250588284815475,"protein_coding","CG12290"
"FBgn0039431",0.00312253198413755,0.0176236661840374,"protein_coding","plum"
"FBgn0039452",6.17249745040927e-21,5.29492933463369e-19,"protein_coding","CG14245"
"FBgn0039453",6.26070208858615e-05,0.000646044206107765,"protein_coding","CG6403"
"FBgn0039454",0.00400478517224444,0.0217430961608098,"protein_coding","CG14247"
"FBgn0039459",3.9949506436373e-08,8.69982077251259e-07,"protein_coding","IntS12"
"FBgn0039461",0.0231401224485001,0.0852106714524412,"protein_coding","CG5500"
"FBgn0039471",1.42520221934839e-08,3.36354542915596e-07,"protein_coding","CG6295"
"FBgn0039472",1.85204984969479e-06,2.881777881268e-05,"protein_coding","CG17192"
"FBgn0039474",4.66401418281403e-102,6.57292855906577e-99,"protein_coding","CG6283"
"FBgn0039475",8.26087226505351e-16,4.87985059250018e-14,"protein_coding","CG6277"
"FBgn0039476",4.43719888262481e-12,1.82387362404557e-10,"protein_coding","CG6271"
"FBgn0039479",0.00462232537472658,0.0244762425237132,"protein_coding","CG14257"
"FBgn0039485",0.0100689814917814,0.0453356925679706,"protein_coding","CG17189"
"FBgn0039519",5.57200200915694e-08,1.17452563718661e-06,"protein_coding","Cyp6a18"
"FBgn0039525",0.0191460741713251,0.0738662579977012,"protein_coding","CG5646"
"FBgn0039537",1.85955347725786e-11,7.08281662283736e-10,"protein_coding","CG5590"
"FBgn0039555",0.00703672342671342,0.0342970734212094,"protein_coding","mRpS22"
"FBgn0039581",0.0164879433755088,0.0661737702350765,"protein_coding","Moca-cyp"
"FBgn0039590",0.000133166287909074,0.00124284335877296,"protein_coding","CG10011"
"FBgn0039591",0.00108537143270606,0.00733871774067533,"protein_coding","CG9988"
"FBgn0039593",0.000106146315678065,0.00102159356503816,"protein_coding","Sid"
"FBgn0039596",7.19046700552091e-09,1.80035423881888e-07,"protein_coding","CG10000"
"FBgn0039609",0.00811022464360733,0.0384650798601857,"protein_coding","Nepl17"
"FBgn0039611",6.32290735751601e-124,1.24750962163791e-120,"protein_coding","Nepl18"
"FBgn0039612",2.5896807114478e-14,1.35889362864003e-12,"protein_coding","Nepl19"
"FBgn0039613",2.38807291033955e-12,1.03326049388156e-10,"protein_coding","Nepl20"
"FBgn0039625",2.04493820201525e-05,0.000244821788384471,"protein_coding","beta4GalNAcTB"
"FBgn0039626",0.01265867316202,0.0543419541963999,"protein_coding","Slu7"
"FBgn0039627",0.00818048260821292,0.0387424200336152,"protein_coding","CG11837"
"FBgn0039628",6.49136579547968e-10,1.93466234357725e-08,"protein_coding","CG11841"
"FBgn0039629",4.37996337470224e-05,0.000476387416664141,"protein_coding","CG11842"
"FBgn0039634",0.0117549515115036,0.05119761441986,"protein_coding","alpha-Man-Ib"
"FBgn0039642",0.0120251212084579,0.052301307921309,"protein_coding","CG11882"
"FBgn0039645",1.95437014458886e-40,5.8423822655664e-38,"protein_coding","CG11898"
"FBgn0039647",1.27339040292438e-35,2.73086876627152e-33,"protein_coding","jus"
"FBgn0039678",0.0101713325682359,0.0456299207756466,"protein_coding","Obp99a"
"FBgn0039682",0.0139630493683871,0.0586650264136023,"protein_coding","Obp99c"
"FBgn0039713",0.00936545980876678,0.0429522366403925,"protein_coding","RpS8"
"FBgn0039714",0.00683318920628943,0.0334671441296046,"protein_coding","Zip99C"
"FBgn0039736",6.61713019545051e-23,6.94446695511907e-21,"protein_coding","CG7912"
"FBgn0039737",0.00741552951041935,0.0357023907370849,"protein_coding","CG7920"
"FBgn0039738",4.17493551175016e-05,0.000457111418683855,"protein_coding","Mgat2"
"FBgn0039747",0.000807462464437112,0.00571393124254337,"protein_coding","AdoR"
"FBgn0039757",0.00381504908946473,0.0208391247328735,"protein_coding","RpS7"
"FBgn0039760",0.000726751819924635,0.00524462816646417,"protein_coding","CG9682"
"FBgn0039761",0.000367207978421489,0.00293320381143966,"protein_coding","CG18404"
"FBgn0039768",2.10468929134384e-09,5.88180165980367e-08,"protein_coding","CG15533"
"FBgn0039773",0.000120525366548218,0.00113887235727794,"protein_coding","CG2224"
"FBgn0039774",1.23930004341621e-05,0.000158159054699882,"protein_coding","CDase"
"FBgn0039776",0.00091773784417031,0.0063376383241411,"protein_coding","PH4alphaEFB"
"FBgn0039777",0.000208950748101953,0.00182032567687131,"protein_coding","Jon99Fii"
"FBgn0039778",2.52738655811432e-57,1.18726992360942e-54,"protein_coding","Jon99Fi"
"FBgn0039779",3.97065226284179e-10,1.22730831309131e-08,"protein_coding","PH4alphaSG2"
"FBgn0039787",0.000730953228019023,0.00526339678423917,"protein_coding","CG9702"
"FBgn0039798",0.000163907203525806,0.00148582726500607,"protein_coding","CG11313"
"FBgn0039801",3.7724841689606e-06,5.52159589418343e-05,"protein_coding","Npc2h"
"FBgn0039804",2.85245519553955e-26,3.51743381299971e-24,"protein_coding","CG15544"
"FBgn0039808",0.0167244296764426,0.0669588063141666,"protein_coding","CG12071"
"FBgn0039809",1.04805997206031e-08,2.54657921782635e-07,"protein_coding","CG15547"
"FBgn0039818",2.42281221533256e-06,3.66580406506989e-05,"protein_coding","CG11318"
"FBgn0039821",4.13487306758954e-17,2.73761898065576e-15,"protein_coding","CG15556"
"FBgn0039827",0.000255060507993203,0.00215869572458846,"protein_coding","CG1544"
"FBgn0039830",0.00104118093279656,0.00709340462847929,"protein_coding","ATPsynC"
"FBgn0039831",0.00137008660631128,0.00893909019263278,"protein_coding","CG12054"
"FBgn0039835",1.30981036182395e-05,0.000165870079838167,"protein_coding","mRpL32"
"FBgn0039840",5.08397162780051e-08,1.08089181267784e-06,"protein_coding","pHCl-2"
"FBgn0039846",0.00171616776312444,0.0107903091033923,"protein_coding","PNPase"
"FBgn0039849",0.00997117828529163,0.0449774457176049,"protein_coding","CG11334"
"FBgn0039851",0.000412897637932665,0.00323016272657077,"protein_coding","mey"
"FBgn0039856",6.93471408978426e-11,2.42592037218872e-09,"protein_coding","CG1774"
"FBgn0039857",0.00847626605350629,0.0398942579283586,"protein_coding","RpL6"
"FBgn0039870",0.0194763380201294,0.0748595396156731,"protein_coding","CG1896"
"FBgn0039873",0.0184704501062976,0.0721593008324189,"protein_coding","Smvt"
"FBgn0039875",0.00253317997796291,0.0148015883000147,"protein_coding","sip3"
"FBgn0039890",0.00190078290169441,0.0117121944567241,"protein_coding","ABCD"
"FBgn0039907",8.6859210019948e-06,0.000116264057916796,"protein_coding","lgs"
"FBgn0039908",0.00652179465353478,0.0322170777451781,"protein_coding","Asator"
"FBgn0039909",0.000751927632930173,0.00537519282525808,"protein_coding","ND-49"
"FBgn0039916",4.19476916345242e-39,1.11841615668806e-36,"protein_coding","Ekar"
"FBgn0039925",0.0216178409905245,0.0810987316720979,"protein_coding","Kif3C"
"FBgn0039927",0.0106013103297738,0.0471514546452744,"protein_coding","CG11155"
"FBgn0039929",0.0120295659070907,0.052301307921309,"protein_coding","CG11076"
"FBgn0039930",0.00113924642765316,0.00766621146575611,"protein_coding","CG11077"
"FBgn0039945",0.00195777706278122,0.0120108648783189,"protein_coding","CG17159"
"FBgn0039965",0.0155612399572669,0.0635950846741195,"protein_coding","Coa7"
"FBgn0040001",0.00234582598125435,0.0138988428258704,NA,NA
"FBgn0040007",4.6287710657687e-06,6.57965800631242e-05,"protein_coding","RpL38"
"FBgn0040056",0.0183032616389108,0.0716799031631022,"protein_coding","CG17698"
"FBgn0040060",2.00010988862464e-10,6.44806668342551e-09,"protein_coding","yip7"
"FBgn0040096",0.00184903421895342,0.0114577403077735,"protein_coding","lectin-33A"
"FBgn0040104",7.20162270031090e-11,2.51038897309424e-09,"protein_coding","lectin-24A"
"FBgn0040250",6.61893710458987e-08,1.38046119528074e-06,"protein_coding","Ugt304A1"
"FBgn0040251",0.00271973859204172,0.0156764063617565,"protein_coding","Ugt302K1"
"FBgn0040252",0.000895436747716217,0.00621638530346269,"protein_coding","Ugt303A1"
"FBgn0040253",6.20598049696295e-24,6.72769204423511e-22,"protein_coding","Ugt35E1"
"FBgn0040259",2.33931508387814e-08,5.32964048555608e-07,"protein_coding","Ugt302C1"
"FBgn0040260",0.0175584300854431,0.0692855651171583,"protein_coding","Ugt37D1"
"FBgn0040271",0.0164516622009735,0.0661351457264071,"protein_coding","Sulf1"
"FBgn0040297",8.39659498237544e-14,4.2526171870922e-12,"protein_coding","Nhe2"
"FBgn0040308",9.56683978836434e-07,1.5915155904252e-05,"protein_coding","Jafrac2"
"FBgn0040309",0.00248435258351854,0.0145636182196908,"protein_coding","Jafrac1"
